"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"cpp","4:14.2.0-1","","","","","","","Organization: Debian GCC Maintainers <debian-gcc@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:gcc-defaults (1.220):4:14.2.0-1:*:*:*:*:*:*:*","pkg:deb/debian/gcc-defaults (1.220)@4:14.2.0-1?arch=arm64","cpe:2.3:a:debian:gcc-defaults (1.220):4:14.2.0-1:*:*:*:*:*:*:*","pkg:deb/debian/gcc-defaults (1.220)@4:14.2.0-1?arch=arm64","APPLICATION","debian-target"
"cpp-14","14.2.0-19","","","","","","","Organization: Debian GCC Maintainers <debian-gcc@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:gcc-14:14.2.0-19:*:*:*:*:*:*:*","pkg:deb/debian/gcc-14@14.2.0-19?arch=arm64","cpe:2.3:a:debian:gcc-14:14.2.0-19:*:*:*:*:*:*:*","pkg:deb/debian/gcc-14@14.2.0-19?arch=arm64","APPLICATION","debian-target"
"cpp-14-aarch64-linux-gnu","14.2.0-19","","","","","","","Organization: Debian GCC Maintainers <debian-gcc@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:gcc-14:14.2.0-19:*:*:*:*:*:*:*","pkg:deb/debian/gcc-14@14.2.0-19?arch=arm64","cpe:2.3:a:debian:gcc-14:14.2.0-19:*:*:*:*:*:*:*","pkg:deb/debian/gcc-14@14.2.0-19?arch=arm64","APPLICATION","debian-target"
"cpp-aarch64-linux-gnu","4:14.2.0-1","","","","","","","Organization: Debian GCC Maintainers <debian-gcc@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:gcc-defaults (1.220):4:14.2.0-1:*:*:*:*:*:*:*","pkg:deb/debian/gcc-defaults (1.220)@4:14.2.0-1?arch=arm64","cpe:2.3:a:debian:gcc-defaults (1.220):4:14.2.0-1:*:*:*:*:*:*:*","pkg:deb/debian/gcc-defaults (1.220)@4:14.2.0-1?arch=arm64","APPLICATION","debian-target"
"cups","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-client","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-common","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=all","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=all","APPLICATION","debian-target"
"cups-core-drivers","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-daemon","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-filters","1.28.17-6+deb13u1","BSD-4-clause | Expat | GPL-2 | GPL-2+ | GPL-3 | GPL-3+ | LGPL-2 | LGPL-2.1+","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups-filters:1.28.17-6+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/cups-filters@1.28.17-6+deb13u1?arch=arm64","cpe:2.3:a:debian:cups-filters:1.28.17-6+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/cups-filters@1.28.17-6+deb13u1?arch=arm64","APPLICATION","debian-target"
"cups-filters-core-drivers","1.28.17-6+deb13u1","BSD-4-clause | Expat | GPL-2 | GPL-2+ | GPL-3 | GPL-3+ | LGPL-2 | LGPL-2.1+","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups-filters:1.28.17-6+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/cups-filters@1.28.17-6+deb13u1?arch=arm64","cpe:2.3:a:debian:cups-filters:1.28.17-6+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/cups-filters@1.28.17-6+deb13u1?arch=arm64","APPLICATION","debian-target"
"cups-ipp-utils","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-ppdc","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=arm64","APPLICATION","debian-target"
"cups-server-common","2.4.10-3+deb13u2","Apache-2.0 | Apache-2.0-with-GPL2-LGPL2-Exception | Apache-2.0-with-GPL2-LGPL2-Exception or BSD-2-clause | BSD-2-Clause | FSFUL | Zlib","","","","","","Organization: Debian Printing Team <debian-printing@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=all","cpe:2.3:a:debian:cups:2.4.10-3+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/cups@2.4.10-3+deb13u2?arch=all","APPLICATION","debian-target"
"curl","8.14.1-2+deb13u3","BSD-3-Clause | BSD-3-clause | BSD-4-Clause-UC | FSFULLR | GPL-2+ with Autoconf-data exception | GPL-2+ with Libtool exception | GPL-3+ with Autoconf-data exception | ISC | OLDAP-2.8 | X11 | curl | curl and ISC","","","","","","Organization: Debian Curl Maintainers <team+curl@tracker.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:curl:8.14.1-2+deb13u3:*:*:*:*:*:*:*","pkg:deb/debian/curl@8.14.1-2+deb13u3?arch=arm64","cpe:2.3:a:debian:curl:8.14.1-2+deb13u3:*:*:*:*:*:*:*","pkg:deb/debian/curl@8.14.1-2+deb13u3?arch=arm64","APPLICATION","debian-target"
"dash","0.5.12-12","BSD-3-Clause | BSD-3-clause | GPL-2+ | public-domain","","","","","","Organization: Andrej Shadura <andrewsh@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dash:0.5.12-12:*:*:*:*:*:*:*","pkg:deb/debian/dash@0.5.12-12?arch=arm64","cpe:2.3:a:debian:dash:0.5.12-12:*:*:*:*:*:*:*","pkg:deb/debian/dash@0.5.12-12?arch=arm64","APPLICATION","debian-target"
"dbus","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"dbus-bin","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"dbus-daemon","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"dbus-session-bus-common","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=all","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=all","OPERATING_SYSTEM","debian-target"
"dbus-system-bus-common","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=all","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=all","OPERATING_SYSTEM","debian-target"
"dbus-user-session","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"dbus-x11","1.16.2-2","AFL-2.1 | BSD-3-clause | BSD-3-clause and BSD-3-clause-generic | BSD-3-clause-generic | Expat | GPL-2+ | GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish | LGPL-2.1+ | Tcl-BSDish | g10-permissive","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","cpe:2.3:a:debian:dbus:1.16.2-2:*:*:*:*:*:*:*","pkg:deb/debian/dbus@1.16.2-2?arch=arm64","APPLICATION","debian-target"
"dconf-cli","0.40.0-5","GPL-3 | LGPL-2+","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","APPLICATION","debian-target"
"dconf-gsettings-backend","0.40.0-5","GPL-3 | LGPL-2+","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","LIBRARY","debian-target"
"dconf-service","0.40.0-5","GPL-3 | LGPL-2+","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","cpe:2.3:a:debian:dconf:0.40.0-5:*:*:*:*:*:*:*","pkg:deb/debian/dconf@0.40.0-5?arch=arm64","LIBRARY","debian-target"
"debconf","1.5.91","BSD-2-clause","","","","","","Organization: Debconf Developers <debconf-devel@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:debconf:1.5.91:*:*:*:*:*:*:*","pkg:deb/debian/debconf@1.5.91?arch=all","cpe:2.3:a:debian:debconf:1.5.91:*:*:*:*:*:*:*","pkg:deb/debian/debconf@1.5.91?arch=all","OPERATING_SYSTEM","debian-target"
"debian-archive-keyring","2025.1","","","","","","","Organization: Debian Release Team <packages@release.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:debian-archive-keyring:2025.1:*:*:*:*:*:*:*","pkg:deb/debian/debian-archive-keyring@2025.1?arch=all","cpe:2.3:a:debian:debian-archive-keyring:2025.1:*:*:*:*:*:*:*","pkg:deb/debian/debian-archive-keyring@2025.1?arch=all","APPLICATION","debian-target"
"debian-keyring","2025.07.26","","","","","","","Organization: Debian Keyring Maintainers <keyring-maint@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:debian-keyring:2025.07.26:*:*:*:*:*:*:*","pkg:deb/debian/debian-keyring@2025.07.26?arch=all","cpe:2.3:a:debian:debian-keyring:2025.07.26:*:*:*:*:*:*:*","pkg:deb/debian/debian-keyring@2025.07.26?arch=all","APPLICATION","debian-target"
"debianutils","5.23.2","GPL-2+ | SMAIL-GPL | public-domain","","","","","","Organization: Ileana Dumitrescu <ileanadumitrescu95@gmail.com>","Copyright (c) Debian contributors","cpe:2.3:a:debian:debianutils:5.23.2:*:*:*:*:*:*:*","pkg:deb/debian/debianutils@5.23.2?arch=arm64","cpe:2.3:a:debian:debianutils:5.23.2:*:*:*:*:*:*:*","pkg:deb/debian/debianutils@5.23.2?arch=arm64","APPLICATION","debian-target"
"desktop-base","13.0.4","CC-BY-SA-3.0 | GPL-2 | GPL-2+ | GPL-3+ | GPL-3+ or CC-BY-SA-3.0","","","","","","Organization: Debian Desktop Team <debian-desktop@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:desktop-base:13.0.4:*:*:*:*:*:*:*","pkg:deb/debian/desktop-base@13.0.4?arch=all","cpe:2.3:a:debian:desktop-base:13.0.4:*:*:*:*:*:*:*","pkg:deb/debian/desktop-base@13.0.4?arch=all","APPLICATION","debian-target"
"desktop-file-utils","0.28-1","GPL-2+","","","","","","Organization: Debian freedesktop.org maintainers <pkg-freedesktop-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:desktop-file-utils:0.28-1:*:*:*:*:*:*:*","pkg:deb/debian/desktop-file-utils@0.28-1?arch=arm64","cpe:2.3:a:debian:desktop-file-utils:0.28-1:*:*:*:*:*:*:*","pkg:deb/debian/desktop-file-utils@0.28-1?arch=arm64","LIBRARY","debian-target"
"dictionaries-common","1.30.10","GPL-2+ | GPL-3+","","","","","","Organization: Agustin Martin Domingo <agmartin@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dictionaries-common:1.30.10:*:*:*:*:*:*:*","pkg:deb/debian/dictionaries-common@1.30.10?arch=all","cpe:2.3:a:debian:dictionaries-common:1.30.10:*:*:*:*:*:*:*","pkg:deb/debian/dictionaries-common@1.30.10?arch=all","APPLICATION","debian-target"
"diffutils","1:3.10-4","FSFAP | FSFULLR | GFDL-NIV-1.3 | GPL-2+ | GPL-3+ | GPL-3+ and FSFULLR | GPL-3+ with autoconf exception | GPL-3+ with texinfo exception | LGPL-2.0+ | LGPL-2.1+ | LGPL-3.0+ | LGPL-3.0+ or GPL-2+ | X11 | public-domain","","","","","","Organization: Santiago Vila <sanvila@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:diffutils:1:3.10-4:*:*:*:*:*:*:*","pkg:deb/debian/diffutils@1:3.10-4?arch=arm64","cpe:2.3:a:debian:diffutils:1:3.10-4:*:*:*:*:*:*:*","pkg:deb/debian/diffutils@1:3.10-4?arch=arm64","APPLICATION","debian-target"
"dirmngr","2.4.7-21+deb13u1+b3","BSD-3-clause | CC0-1.0 | Expat | GPL-2+ | GPL-3+ | GPL-3+ or BSD-3-clause | LGPL-2.1+ | LGPL-3+ | LGPL-3+ or GPL-2+ | RFC-Reference | TinySCHEME | permissive","","","","","","Organization: Debian GnuPG Maintainers <pkg-gnupg-maint@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:gnupg2 (2.4.7-21+deb13u1):2.4.7-21+deb13u1+b3:*:*:*:*:*:*:*","pkg:deb/debian/gnupg2 (2.4.7-21+deb13u1)@2.4.7-21+deb13u1+b3?arch=arm64","cpe:2.3:a:debian:gnupg2 (2.4.7-21+deb13u1):2.4.7-21+deb13u1+b3:*:*:*:*:*:*:*","pkg:deb/debian/gnupg2 (2.4.7-21+deb13u1)@2.4.7-21+deb13u1+b3?arch=arm64","APPLICATION","debian-target"
"dmsetup","2:1.02.205-2","BSD-2-Clause | GPL-2.0 | GPL-2.0+ | LGPL-2.1","","","","","","Organization: Debian LVM Team <team+lvm@tracker.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:lvm2 (2.03.31-2):2:1.02.205-2:*:*:*:*:*:*:*","pkg:deb/debian/lvm2 (2.03.31-2)@2:1.02.205-2?arch=arm64","cpe:2.3:a:debian:lvm2 (2.03.31-2):2:1.02.205-2:*:*:*:*:*:*:*","pkg:deb/debian/lvm2 (2.03.31-2)@2:1.02.205-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"dnsmasq-base","2.91-1+deb13u1","GPL-2 | GPL-2 or GPL-3 | GPL-3","","","","","","Organization: Simon Kelley <simon@thekelleys.org.uk>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dnsmasq:2.91-1+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/dnsmasq@2.91-1+deb13u1?arch=arm64","cpe:2.3:a:debian:dnsmasq:2.91-1+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/dnsmasq@2.91-1+deb13u1?arch=arm64","APPLICATION","debian-target"
"dpkg","1.22.22","GPL-2+ | public-domain-s-s-d","","","","","","Organization: Dpkg Developers <debian-dpkg@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dpkg:1.22.22:*:*:*:*:*:*:*","pkg:deb/debian/dpkg@1.22.22?arch=arm64","cpe:2.3:a:debian:dpkg:1.22.22:*:*:*:*:*:*:*","pkg:deb/debian/dpkg@1.22.22?arch=arm64","OPERATING_SYSTEM","debian-target"
"dpkg-dev","1.22.22","GPL-2+ | public-domain-s-s-d","","","","","","Organization: Dpkg Developers <debian-dpkg@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dpkg:1.22.22:*:*:*:*:*:*:*","pkg:deb/debian/dpkg@1.22.22?arch=all","cpe:2.3:a:debian:dpkg:1.22.22:*:*:*:*:*:*:*","pkg:deb/debian/dpkg@1.22.22?arch=all","APPLICATION","debian-target"
"dracut-install","106-6","BSD-3-clause | GPL-2+ | LGPL-2.1+","","","","","","Organization: Thomas Lange <lange@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:dracut:106-6:*:*:*:*:*:*:*","pkg:deb/debian/dracut@106-6?arch=arm64","cpe:2.3:a:debian:dracut:106-6:*:*:*:*:*:*:*","pkg:deb/debian/dracut@106-6?arch=arm64","APPLICATION","debian-target"
"dvb-tools","1.30.1-1","BSD-2-clause | BSD-3-clause | BSD-3-clause or GPL-2 | BSD-3-clause or GPL-2+ | BSD-3-clause or LGPL-2.1 | Expat | FSFULLR | GPL-2 | GPL-2+ | GPL-3+ | HPND-sell-variant | LGPL | LGPL-2+ | LGPL-2.1 | LGPL-2.1+ | jpeg-group","","","","","","Organization: Gregor Jasny <gjasny@googlemail.com>","Copyright (c) Debian contributors","cpe:2.3:a:debian:v4l-utils:1.30.1-1:*:*:*:*:*:*:*","pkg:deb/debian/v4l-utils@1.30.1-1?arch=arm64","cpe:2.3:a:debian:v4l-utils:1.30.1-1:*:*:*:*:*:*:*","pkg:deb/debian/v4l-utils@1.30.1-1?arch=arm64","APPLICATION","debian-target"
"dvb-tools-dbgsym","1.30.1-1","BSD-2-clause | BSD-3-clause | BSD-3-clause or GPL-2 | BSD-3-clause or GPL-2+ | BSD-3-clause or LGPL-2.1 | Expat | FSFULLR | GPL-2 | GPL-2+ | GPL-3+ | HPND-sell-variant | LGPL | LGPL-2+ | LGPL-2.1 | LGPL-2.1+ | jpeg-group","","","","","","Organization: Gregor Jasny <gjasny@googlemail.com>","Copyright (c) Debian contributors","cpe:2.3:a:debian:v4l-utils:1.30.1-1:*:*:*:*:*:*:*","pkg:deb/debian/v4l-utils@1.30.1-1?arch=arm64","cpe:2.3:a:debian:v4l-utils:1.30.1-1:*:*:*:*:*:*:*","pkg:deb/debian/v4l-utils@1.30.1-1?arch=arm64","APPLICATION","debian-target"
"e2fsprogs","1.47.2-3+b11","0BSD | Apache-2 | BSD-3-Clause | BSD-3-Clause-Variant | BSD-4-Clause-CMU | Expat | GPL or MIT-US-export | GPL-2 | GPL-2+ | GPL-2+ with Texinfo exception | ISC | Kazlib | LGPL-2 | Latex2e","","","","","","Organization: Theodore Y. Ts'o <tytso@mit.edu>","Copyright (c) Debian contributors","cpe:2.3:a:debian:e2fsprogs (1.47.2-3):1.47.2-3+b11:*:*:*:*:*:*:*","pkg:deb/debian/e2fsprogs (1.47.2-3)@1.47.2-3+b11?arch=arm64","cpe:2.3:a:debian:e2fsprogs (1.47.2-3):1.47.2-3+b11:*:*:*:*:*:*:*","pkg:deb/debian/e2fsprogs (1.47.2-3)@1.47.2-3+b11?arch=arm64","OPERATING_SYSTEM","debian-target"
"eject","2.41-5","BSD-2-clause | BSD-3-clause | BSD-4-clause | BSLA | Expat | GPL-2 | GPL-2+ | GPL-3+ | ISC | LGPL | LGPL-2+ | LGPL-2.1+ | LGPL-3+ | public-domain","","","","","","Organization: Chris Hofstaedtler <zeha@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:util-linux:2.41-5:*:*:*:*:*:*:*","pkg:deb/debian/util-linux@2.41-5?arch=arm64","cpe:2.3:a:debian:util-linux:2.41-5:*:*:*:*:*:*:*","pkg:deb/debian/util-linux@2.41-5?arch=arm64","APPLICATION","debian-target"
"emacsen-common","3.0.8","GPL-2+","","","","","","Organization: Rob Browning <rlb@defaultvalue.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:emacsen-common:3.0.8:*:*:*:*:*:*:*","pkg:deb/debian/emacsen-common@3.0.8?arch=all","cpe:2.3:a:debian:emacsen-common:3.0.8:*:*:*:*:*:*:*","pkg:deb/debian/emacsen-common@3.0.8?arch=all","APPLICATION","debian-target"
"evince","48.1-3+deb13u1","","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:evince:48.1-3+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/evince@48.1-3+deb13u1?arch=arm64","cpe:2.3:a:debian:evince:48.1-3+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/evince@48.1-3+deb13u1?arch=arm64","APPLICATION","debian-target"
